3786534,04:07:00,04:07:00,15579,46
3786534,04:07:00,04:07:00,15582,47
3786534,04:07:00,04:07:00,15584,48
3786534,04:08:00,04:08:00,371,49
3786534,04:08:00,04:08:00,15586,50
3786534,04:08:00,04:08:00,15587,51
3786534,04:09:00,04:09:00,15779,52
3786534,04:10:00,04:10:00,15782,53
3786534,04:10:00,04:10:00,15786,54
3786534,04:10:00,04:10:00,15789,55
3786534,04:11:00,04:11:00,15791,56
3786534,04:11:00,04:11:00,15792,57
3786534,04:12:00,04:12:00,15793,58
3786534,04:12:00,04:12:00,15794,59
3786534,04:12:00,04:12:00,372,60
3786534,04:13:00,04:13:00,373,61
3786534,04:13:00,04:13:00,15795,63
3786534,04:13:00,04:13:00,15796,64
3786534,04:14:00,04:14:00,15798,65
3786534,04:14:00,04:14:00,15799,66
3786534,04:15:00,04:15:00,15800,67
3786534,04:15:00,04:15:00,15814,68
3786534,04:16:00,04:16:00,15815,69
3786534,04:16:00,04:16:00,15817,70
3786534,04:17:00,04:17:00,15818,71
3786534,04:17:00,04:17:00,15819,72
3786534,04:18:00,04:18:00,15820,73
3786534,04:18:00,04:18:00,15822,74
3786534,04:19:00,04:19:00,15697,75
3786534,04:20:00,04:20:00,15698,76
3786534,04:21:00,04:21:00,30996,77
3786534,04:21:00,04:21:00,28404,78
3786534,04:22:00,04:22:00,15833,79
3786534,04:22:00,04:22:00,15834,80
3786534,04:22:00,04:22:00,15835,81
3786534,04:23:00,04:23:00,15837,82
3786534,04:23:00,04:23:00,15838,83
3786534,04:23:00,04:23:00,15839,84
3786534,04:24:00,04:24:00,15841,85
3786534,04:24:00,04:24:00,15842,86
3786534,04:25:00,04:25:00,15843,87
3786534,04:25:00,04:25:00,15845,88
3786534,04:25:00,04:25:00,15847,89
3786534,04:26:00,04:26:00,15848,90
3786534,04:26:00,04:26:00,15850,91
3786534,04:27:00,04:27:00,15851,92
3786534,04:27:00,04:27:00,15852,93
3786534,04:28:00,04:28:00,375,94
3776865,05:12:00,05:12:00,21967,1
3776865,05:14:00,05:14:00,31105,2
3776865,05:14:00,05:14:00,22837,3
3776865,05:15:00,05:15:00,22838,4
3776865,05:15:00,05:15:00,22839,5
3776865,05:16:00,05:16:00,22840,6
3776865,05:16:00,05:16:00,22841,7
3776865,05:17:00,05:17:00,22842,8
3776865,05:17:00,05:17:00,22844,9
3776865,05:18:00,05:18:00,22843,10
3776865,05:19:00,05:19:00,389,11
3776865,05:19:00,05:19:00,22845,12
3776865,05:19:00,05:19:00,22846,13
3776865,05:20:00,05:20:00,22848,14
3776865,05:20:00,05:20:00,22849,15
3776865,05:21:00,05:21:00,22850,16
3776865,05:21:00,05:21:00,15740,17
3776865,05:22:00,05:22:00,22851,18
3776865,05:22:00,05:22:00,22852,19
3776865,05:22:00,05:22:00,22853,20
3776865,05:23:00,05:23:00,22854,21
3776865,05:23:00,05:23:00,22855,22
3776865,05:24:00,05:24:00,22856,23
3776865,05:24:00,05:24:00,22857,24
3776865,05:24:00,05:24:00,22858,25
3776865,05:25:00,05:25:00,22859,26
3776865,05:26:00,05:26:00,30288,27
3776865,05:26:00,05:26:00,23810,28
3776865,05:26:00,05:26:00,23811,29
3776865,05:27:00,05:27:00,23812,30
3776865,05:27:00,05:27:00,23813,31
