2, 1003, Oak Lane Rd & Cheltenham Av
2, 1006, Frankford Av & Princeton Av 
2, 1007, Frankford Av & Knorr St 
2, 1008, Cottman Av & Oxford Av
2, 1009, Cottman Av & Summerdale Av
2, 1013, Cottman Av & Roosevelt Blvd
2, 1014, Cottman Av & Ditman St
2, 1016, State Rd & Rhawn St
2, 1019, State Rd & Rhawn St
2, 1021, Cottman Av & Ditman St
2, 1023, Cottman Av & Roosevelt Blvd
2, 1024, Cottman Av & Bustleton Av - FS
2, 1025, Cottman Av & Loretto Av
2, 1027, Cottman Av & Whitaker Av - FS
2, 1028, Cottman Av & Oxford Av 
2, 1029, Central Av & Cottman Av - FS
2, 1030, Oak Lane Rd & Cheltenham Av
2, 1032, Bridge St & Thompson St
2, 1036, Thompson St & Bridge St - FS
2, 1037, Richmond St & Westmoreland St - FS
2, 1041, Wyoming Av & 5th St 
2, 1042, Wyoming Av & Broad St 
2, 1045, Wyoming Av & Broad St 
